,work_year,salary_in_usd,clusters,cluster
5853,2023,100000,3,dark purple
5854,2023,70000,3,dark purple
5855,2023,105000,1,pink
5856,2023,46755,3,dark purple
5857,2023,43064,3,dark purple
5858,2023,145000,1,pink
5859,2023,115000,1,pink
5860,2023,168400,0,light pink
5861,2023,105200,1,pink
5862,2023,309400,2,purple
5863,2023,159100,1,pink
5864,2023,190000,0,light pink
5865,2023,150000,1,pink
5866,2023,162500,1,pink
5867,2023,130000,1,pink
5868,2023,150000,1,pink
5869,2023,120000,1,pink
5870,2023,145000,1,pink
5871,2023,120000,1,pink
5872,2023,222200,0,light pink
5873,2023,136000,1,pink
5874,2023,55368,3,dark purple
5875,2023,43064,3,dark purple
5876,2023,241000,2,purple
5877,2023,155000,1,pink
5878,2023,220000,0,light pink
5879,2023,190000,0,light pink
5880,2023,67672,3,dark purple
5881,2023,55368,3,dark purple
5882,2020,15000,3,dark purple
5883,2023,86128,3,dark purple
5884,2023,58444,3,dark purple
5885,2023,85000,3,dark purple
5886,2023,75000,3,dark purple
5887,2023,160000,1,pink
5888,2023,140000,1,pink
5889,2023,300000,2,purple
5890,2023,250000,2,purple
5891,2023,228000,0,light pink
5892,2023,186000,0,light pink
5893,2023,190000,0,light pink
5894,2023,170000,0,light pink
5895,2023,230000,0,light pink
5896,2023,200000,0,light pink
5897,2023,180000,0,light pink
5898,2023,115000,1,pink
5899,2023,200000,0,light pink
5900,2023,115000,1,pink
5901,2023,53984,3,dark purple
5902,2023,220000,0,light pink
5903,2023,205000,0,light pink
5904,2023,180000,0,light pink
5905,2023,130000,1,pink
5906,2023,200000,0,light pink
5907,2023,150000,1,pink
5908,2023,215000,0,light pink
5909,2023,170000,0,light pink
5910,2023,247500,2,purple
5911,2023,172200,0,light pink
5912,2023,224000,0,light pink
5913,2023,176000,0,light pink
5914,2023,120000,1,pink
5915,2023,75000,3,dark purple
5916,2023,67635,3,dark purple
5917,2023,74883,3,dark purple
5918,2023,140000,1,pink
5919,2023,120000,1,pink
5920,2023,128000,1,pink
5921,2023,81500,3,dark purple
5922,2023,145000,1,pink
5923,2023,115000,1,pink
5924,2023,185000,0,light pink
5925,2023,140000,1,pink
5926,2023,329500,2,purple
5927,2023,269600,2,purple
5928,2023,100000,3,dark purple
5929,2023,80000,3,dark purple
5930,2023,250000,2,purple
5931,2023,162500,1,pink
5932,2023,200000,0,light pink
5933,2023,145000,1,pink
5934,2023,100000,3,dark purple
5935,2023,145000,1,pink
5936,2023,115000,1,pink
5937,2023,203500,0,light pink
5938,2023,152000,1,pink
5939,2023,239000,2,purple
5940,2023,122900,1,pink
5941,2023,237000,2,purple
5942,2023,145000,1,pink
5943,2023,191765,0,light pink
5944,2023,134236,1,pink
5945,2023,190000,0,light pink
5946,2023,112000,1,pink
5947,2022,88256,3,dark purple
5948,2023,85000,3,dark purple
5949,2023,65000,3,dark purple
5950,2023,135000,1,pink
5951,2023,105500,1,pink
5952,2023,293000,2,purple
5953,2023,185000,0,light pink
5954,2023,80000,3,dark purple
5955,2023,70000,3,dark purple
5956,2023,220000,0,light pink
5957,2023,160000,1,pink
5958,2023,175000,0,light pink
5959,2023,145000,1,pink
5960,2023,200000,0,light pink
5961,2023,148500,1,pink
5962,2023,48585,3,dark purple
5963,2023,38868,3,dark purple
5964,2023,240500,2,purple
5965,2023,123700,1,pink
5966,2023,152900,1,pink
5967,2023,117100,1,pink
5968,2023,173000,0,light pink
5969,2023,113000,1,pink
5970,2023,260000,2,purple
5971,2023,136000,1,pink
5972,2023,175000,0,light pink
5973,2023,110000,1,pink
5974,2023,260000,2,purple
5975,2023,136000,1,pink
5976,2023,130000,1,pink
5977,2023,110000,1,pink
5978,2023,205000,0,light pink
5979,2023,184000,0,light pink
5980,2023,149500,1,pink
5981,2023,127075,1,pink
5982,2023,195000,0,light pink
5983,2023,160000,1,pink
5984,2023,219535,0,light pink
5985,2023,146115,1,pink
5986,2023,170000,0,light pink
5987,2023,135000,1,pink
5988,2023,175000,0,light pink
5989,2023,145000,1,pink
5990,2023,199000,0,light pink
5991,2023,162000,1,pink
5992,2023,222200,0,light pink
5993,2023,136000,1,pink
5994,2023,221000,0,light pink
5995,2023,153000,1,pink
5996,2023,187000,0,light pink
5997,2023,128000,1,pink
5998,2023,210000,0,light pink
5999,2023,136000,1,pink
6000,2023,175000,0,light pink
6001,2023,100000,3,dark purple
6002,2023,179000,0,light pink
6003,2023,109000,1,pink
6004,2023,245000,2,purple
6005,2023,180000,0,light pink
6006,2023,142000,1,pink
6007,2023,75000,3,dark purple
6008,2023,198800,0,light pink
6009,2023,105200,1,pink
6010,2023,125000,1,pink
6011,2023,112000,1,pink
6012,2023,210000,0,light pink
6013,2023,155000,1,pink
6014,2023,115000,1,pink
6015,2023,86000,3,dark purple
6016,2023,165000,0,light pink
6017,2023,140000,1,pink
6018,2023,139000,1,pink
6019,2023,106000,1,pink
6020,2023,40747,3,dark purple
6021,2022,275000,2,purple
6022,2023,50000,3,dark purple
6023,2023,280700,2,purple
6024,2023,150450,1,pink
6025,2023,51861,3,dark purple
6026,2023,250500,2,purple
6027,2023,159500,1,pink
6028,2023,145000,1,pink
6029,2023,115000,1,pink
6030,2023,140000,1,pink
6031,2023,120000,1,pink
6032,2023,130001,1,pink
6033,2023,71907,3,dark purple
6034,2023,93918,3,dark purple
6035,2023,51962,3,dark purple
6036,2023,175000,0,light pink
6037,2023,135000,1,pink
6038,2023,85000,3,dark purple
6039,2023,65000,3,dark purple
6040,2023,257000,2,purple
6041,2023,147000,1,pink
6042,2023,222000,0,light pink
6043,2023,175000,0,light pink
6044,2023,203000,0,light pink
6045,2023,133200,1,pink
6046,2023,213660,0,light pink
6047,2023,130760,1,pink
6048,2023,221000,0,light pink
6049,2023,147000,1,pink
6050,2023,100000,3,dark purple
6051,2023,80000,3,dark purple
6052,2023,185900,0,light pink
6053,2023,129300,1,pink
6054,2023,238000,2,purple
6055,2023,156000,1,pink
6056,2023,304000,2,purple
6057,2023,199000,0,light pink
6058,2023,48585,3,dark purple
6059,2023,150000,1,pink
6060,2023,130000,1,pink
6061,2023,140000,1,pink
6062,2023,110000,1,pink
6063,2023,90000,3,dark purple
6064,2023,75000,3,dark purple
6065,2023,198340,0,light pink
6066,2023,104055,1,pink
6067,2023,240000,2,purple
6068,2023,183600,0,light pink
6069,2023,130000,1,pink
6070,2023,80000,3,dark purple
6071,2023,250000,2,purple
6072,2023,150000,1,pink
6073,2023,160000,1,pink
6074,2023,120000,1,pink
6075,2023,289076,2,purple
6076,2023,202353,0,light pink
6077,2023,145000,1,pink
6078,2023,120000,1,pink
6079,2023,155000,1,pink
6080,2023,106000,1,pink
6081,2023,200000,0,light pink
6082,2023,160000,1,pink
6083,2023,157750,1,pink
6084,2023,104650,1,pink
6085,2023,180000,0,light pink
6086,2023,140000,1,pink
6087,2023,200000,0,light pink
6088,2023,145000,1,pink
6089,2023,68000,3,dark purple
6090,2023,60000,3,dark purple
6091,2023,48585,3,dark purple
6092,2023,38868,3,dark purple
6093,2023,85000,3,dark purple
6094,2023,65000,3,dark purple
6095,2023,125000,1,pink
6096,2023,90000,3,dark purple
6097,2023,105000,1,pink
6098,2023,90000,3,dark purple
6099,2023,179820,0,light pink
6100,2023,143860,1,pink
6101,2023,135000,1,pink
6102,2023,105500,1,pink
6103,2023,155000,1,pink
6104,2023,125000,1,pink
6105,2023,241000,2,purple
6106,2023,181000,0,light pink
6107,2023,252000,2,purple
6108,2023,154000,1,pink
6109,2023,180000,0,light pink
6110,2023,155000,1,pink
6111,2023,191765,0,light pink
6112,2023,134236,1,pink
6113,2023,175000,0,light pink
6114,2023,145000,1,pink
6115,2023,237000,2,purple
6116,2023,145000,1,pink
6117,2023,155000,1,pink
6118,2023,125000,1,pink
6119,2023,80000,3,dark purple
6120,2023,70000,3,dark purple
6121,2023,146000,1,pink
6122,2023,75000,3,dark purple
6123,2023,64200,3,dark purple
6124,2023,56100,3,dark purple
6125,2023,170000,0,light pink
6126,2023,130000,1,pink
6127,2023,208450,0,light pink
6128,2023,170550,0,light pink
6129,2023,125000,1,pink
6130,2023,100000,3,dark purple
6131,2023,135000,1,pink
6132,2023,120000,1,pink
6133,2023,200000,0,light pink
6134,2023,170000,0,light pink
6135,2023,171250,0,light pink
6136,2023,113750,1,pink
6137,2023,222200,0,light pink
6138,2023,136000,1,pink
6139,2023,260000,2,purple
6140,2023,136000,1,pink
6141,2023,153600,1,pink
6142,2023,100500,3,dark purple
6143,2023,205000,0,light pink
6144,2023,184000,0,light pink
6145,2023,115000,1,pink
6146,2023,95000,3,dark purple
6147,2023,182500,0,light pink
6148,2023,121500,1,pink
6149,2023,203100,0,light pink
6150,2023,114500,1,pink
6151,2023,73824,3,dark purple
6152,2023,55368,3,dark purple
6153,2023,252000,2,purple
6154,2023,129000,1,pink
6155,2023,92700,3,dark purple
6156,2023,61800,3,dark purple
6157,2023,160000,1,pink
6158,2023,130000,1,pink
6159,2023,258000,2,purple
6160,2023,190000,0,light pink
6161,2023,170000,0,light pink
6162,2023,135000,1,pink
6163,2023,167500,0,light pink
6164,2023,106500,1,pink
6165,2023,195000,0,light pink
6166,2023,160000,1,pink
6167,2023,146000,1,pink
6168,2023,75000,3,dark purple
6169,2022,59888,3,dark purple
6170,2023,286000,2,purple
6171,2023,207000,0,light pink
6172,2023,100000,3,dark purple
6173,2023,80000,3,dark purple
6174,2023,223250,0,light pink
6175,2023,178600,0,light pink
6176,2023,353200,2,purple
6177,2023,249300,2,purple
6178,2023,230000,0,light pink
6179,2023,220000,0,light pink
6180,2023,297300,2,purple
6181,2023,198200,0,light pink
6182,2023,210000,0,light pink
6183,2023,151800,1,pink
6184,2023,200000,0,light pink
6185,2023,170000,0,light pink
6186,2023,317070,2,purple
6187,2023,170730,0,light pink
6188,2023,128000,1,pink
6189,2023,81500,3,dark purple
6190,2023,21593,3,dark purple
6191,2023,108000,1,pink
6192,2023,60000,3,dark purple
6193,2023,134000,1,pink
6194,2023,124000,1,pink
6195,2023,171250,0,light pink
6196,2023,113750,1,pink
6197,2023,165000,0,light pink
6198,2023,132300,1,pink
6199,2023,225000,0,light pink
6200,2023,175000,0,light pink
6201,2023,230000,0,light pink
6202,2023,124500,1,pink
6203,2023,247500,2,purple
6204,2023,172200,0,light pink
6205,2023,175000,0,light pink
6206,2023,145000,1,pink
6207,2023,148700,1,pink
6208,2023,125600,1,pink
6209,2023,145000,1,pink
6210,2023,115000,1,pink
6211,2023,200000,0,light pink
6212,2023,150000,1,pink
6213,2023,160000,1,pink
6214,2023,120000,1,pink
6215,2023,185000,0,light pink
6216,2023,120250,1,pink
6217,2023,275300,2,purple
6218,2023,183000,0,light pink
6219,2023,170000,0,light pink
6220,2023,125000,1,pink
6221,2023,167500,0,light pink
6222,2023,106500,1,pink
6223,2023,250000,2,purple
6224,2023,200000,0,light pink
6225,2023,135000,1,pink
6226,2023,216000,0,light pink
6227,2023,184000,0,light pink
6228,2023,180000,0,light pink
6229,2023,165000,0,light pink
6230,2023,185900,0,light pink
6231,2023,129300,1,pink
6232,2023,145000,1,pink
6233,2023,120000,1,pink
6234,2023,143865,1,pink
6235,2023,115092,1,pink
6236,2023,130000,1,pink
6237,2023,90000,3,dark purple
6238,2023,173000,0,light pink
6239,2023,132000,1,pink
6240,2023,208049,0,light pink
6241,2023,128500,1,pink
6242,2023,179820,0,light pink
6243,2023,143860,1,pink
6244,2023,167500,0,light pink
6245,2023,106500,1,pink
6246,2023,275300,2,purple
6247,2023,183500,0,light pink
6248,2023,149600,1,pink
6249,2023,102000,3,dark purple
6250,2023,145000,1,pink
6251,2023,100000,3,dark purple
6252,2023,190000,0,light pink
6253,2023,95000,3,dark purple
6254,2023,153600,1,pink
6255,2023,106800,1,pink
6256,2023,97171,3,dark purple
6257,2023,80976,3,dark purple
6258,2023,128000,1,pink
6259,2023,85000,3,dark purple
6260,2023,151000,1,pink
6261,2023,140000,1,pink
6262,2023,275300,2,purple
6263,2023,183500,0,light pink
6264,2023,220000,0,light pink
6265,2023,170000,0,light pink
6266,2023,135000,1,pink
6267,2023,105500,1,pink
6268,2023,100000,3,dark purple
6269,2023,80000,3,dark purple
6270,2023,43187,3,dark purple
6271,2023,160000,1,pink
6272,2023,145000,1,pink
6273,2023,154000,1,pink
6274,2023,143000,1,pink
6275,2023,79976,3,dark purple
6276,2023,51676,3,dark purple
6277,2023,190000,0,light pink
6278,2023,120000,1,pink
6279,2023,86128,3,dark purple
6280,2023,51676,3,dark purple
6281,2023,110736,1,pink
6282,2023,73824,3,dark purple
6283,2023,150000,1,pink
6284,2023,111000,1,pink
6285,2023,265000,2,purple
6286,2023,235000,0,light pink
6287,2023,122638,1,pink
6288,2022,73546,3,dark purple
6289,2023,160000,1,pink
6290,2023,130000,1,pink
6291,2023,75000,3,dark purple
6292,2023,60400,3,dark purple
6293,2023,85000,3,dark purple
6294,2023,75000,3,dark purple
6295,2023,252000,2,purple
6296,2023,129000,1,pink
6297,2023,92700,3,dark purple
6298,2023,61800,3,dark purple
6299,2022,172309,0,light pink
6300,2023,60462,3,dark purple
6301,2023,83500,3,dark purple
6302,2023,52500,3,dark purple
6303,2023,201036,0,light pink
6304,2023,134024,1,pink
6305,2023,165000,0,light pink
6306,2023,140000,1,pink
6307,2023,62000,3,dark purple
6308,2023,58000,3,dark purple
6309,2023,172000,0,light pink
6310,2023,115000,1,pink
6311,2023,125000,1,pink
6312,2023,90000,3,dark purple
6313,2023,163800,0,light pink
6314,2023,126000,1,pink
6315,2023,237000,2,purple
6316,2023,145000,1,pink
6317,2023,90000,3,dark purple
6318,2023,90000,3,dark purple
6319,2023,139500,1,pink
6320,2023,109400,1,pink
6321,2023,258000,2,purple
6322,2023,190000,0,light pink
6323,2023,145000,1,pink
6324,2023,120000,1,pink
6325,2023,205600,0,light pink
6326,2023,105700,1,pink
6327,2023,252000,2,purple
6328,2023,129000,1,pink
6329,2023,239748,2,purple
6330,2023,159832,1,pink
6331,2023,186300,0,light pink
6332,2023,102500,3,dark purple
6333,2023,165000,0,light pink
6334,2023,132300,1,pink
6335,2023,190000,0,light pink
6336,2023,126000,1,pink
6337,2023,149040,1,pink
6338,2023,113900,1,pink
6339,2023,153600,1,pink
6340,2023,106800,1,pink
6341,2023,172600,0,light pink
6342,2023,107900,1,pink
6343,2023,180180,0,light pink
6344,2023,106020,1,pink
6345,2023,376080,2,purple
6346,2023,213120,0,light pink
6347,2023,153600,1,pink
6348,2023,100500,3,dark purple
6349,2023,206500,0,light pink
6350,2023,121600,1,pink
6351,2023,260000,2,purple
6352,2023,225000,0,light pink
6353,2023,194500,0,light pink
6354,2023,115500,1,pink
6355,2023,170000,0,light pink
6356,2023,90000,3,dark purple
6357,2023,95000,3,dark purple
6358,2023,70000,3,dark purple
6359,2023,275000,2,purple
6360,2023,160000,1,pink
6361,2023,115934,1,pink
6362,2023,81666,3,dark purple
6363,2023,175000,0,light pink
6364,2023,120000,1,pink
6365,2023,150000,1,pink
6366,2023,120000,1,pink
6367,2023,200000,0,light pink
6368,2023,175000,0,light pink
6369,2023,206000,0,light pink
6370,2023,130000,1,pink
6371,2023,138000,1,pink
6372,2023,92000,3,dark purple
6373,2023,65000,3,dark purple
6374,2023,48000,3,dark purple
6375,2023,110000,1,pink
6376,2023,75000,3,dark purple
6377,2023,130000,1,pink
6378,2023,87000,3,dark purple
6379,2023,160000,1,pink
6380,2023,112000,1,pink
6381,2023,162500,1,pink
6382,2023,130000,1,pink
6383,2023,299500,2,purple
6384,2023,245100,2,purple
6385,2023,145000,1,pink
6386,2023,100000,3,dark purple
6387,2023,147100,1,pink
6388,2023,90700,3,dark purple
6389,2023,115100,1,pink
6390,2023,73900,3,dark purple
6391,2023,168400,0,light pink
6392,2023,105200,1,pink
6393,2023,210000,0,light pink
6394,2023,160000,1,pink
6395,2023,145000,1,pink
6396,2023,100000,3,dark purple
6397,2023,222200,0,light pink
6398,2023,136000,1,pink
6399,2023,100000,3,dark purple
6400,2023,85000,3,dark purple
6401,2023,86128,3,dark purple
6402,2023,58444,3,dark purple
6403,2023,200000,0,light pink
6404,2023,145000,1,pink
6405,2023,140000,1,pink
6406,2023,95000,3,dark purple
6407,2023,185000,0,light pink
6408,2023,120250,1,pink
6409,2023,130000,1,pink
6410,2023,205000,0,light pink
6411,2023,140000,1,pink
6412,2023,297300,2,purple
6413,2023,198200,0,light pink
6414,2023,141288,1,pink
6415,2023,94192,3,dark purple
6416,2023,184000,0,light pink
6417,2023,143000,1,pink
6418,2023,70000,3,dark purple
6419,2023,55000,3,dark purple
6420,2023,275300,2,purple
6421,2023,183500,0,light pink
6422,2023,75000,3,dark purple
6423,2023,65000,3,dark purple
6424,2023,160000,1,pink
6425,2023,147000,1,pink
6426,2023,149040,1,pink
6427,2023,113900,1,pink
6428,2023,74883,3,dark purple
6429,2023,180180,0,light pink
6430,2023,106020,1,pink
6431,2023,70000,3,dark purple
6432,2023,80000,3,dark purple
6433,2023,250000,2,purple
6434,2023,150000,1,pink
6435,2023,139500,1,pink
6436,2023,109400,1,pink
6437,2023,105000,1,pink
6438,2023,70000,3,dark purple
6439,2023,210914,0,light pink
6440,2023,116704,1,pink
6441,2023,150000,1,pink
6442,2023,100000,3,dark purple
6443,2023,146000,1,pink
6444,2023,75000,3,dark purple
6445,2023,75000,3,dark purple
6446,2023,60000,3,dark purple
6447,2023,185700,0,light pink
6448,2023,165000,0,light pink
6449,2023,160000,1,pink
6450,2023,130000,1,pink
6451,2023,169000,0,light pink
6452,2023,110600,1,pink
6453,2023,193000,0,light pink
6454,2023,136850,1,pink
6455,2023,139500,1,pink
6456,2023,109400,1,pink
6457,2023,276000,2,purple
6458,2023,178500,0,light pink
6459,2023,59382,3,dark purple
6460,2023,48585,3,dark purple
6461,2023,75577,3,dark purple
6462,2023,48585,3,dark purple
6463,2023,198094,0,light pink
6464,2023,102492,3,dark purple
6465,2023,138666,1,pink
6466,2023,102492,3,dark purple
6467,2023,252000,2,purple
6468,2023,129000,1,pink
6469,2022,130000,1,pink
6470,2021,150000,1,pink
6471,2023,163800,0,light pink
6472,2023,126000,1,pink
6473,2023,260000,2,purple
6474,2023,110000,1,pink
6475,2023,170000,0,light pink
6476,2023,130000,1,pink
6477,2023,247500,2,purple
6478,2023,172200,0,light pink
6479,2023,239748,2,purple
6480,2023,159832,1,pink
6481,2023,163800,0,light pink
6482,2023,126000,1,pink
6483,2023,128750,1,pink
6484,2023,106250,1,pink
6485,2023,252000,2,purple
6486,2023,129000,1,pink
6487,2023,299500,2,purple
6488,2023,245100,2,purple
6489,2023,155000,1,pink
6490,2023,140000,1,pink
6491,2023,167500,0,light pink
6492,2023,106500,1,pink
6493,2023,188500,0,light pink
6494,2023,117000,1,pink
6495,2023,250000,2,purple
6496,2023,138000,1,pink
6497,2023,130000,1,pink
